When was South Tucson first incorporated,"South Tucson is actually the name of an independent, incorporated town of 1 sq mi (2.6 km2), completely surrounded by the city of Tucson, sitting just south of downtown.",390.txt
What is unusual about I-19,I-19 runs south from Tucson toward Nogales and the U.S.-Mexico border.,390.txt
What outdoor mall is in Catalina Foothills,"La Encantada, an upscale outdoor shopping mall, is also in the Foothills.",390.txt
What year did the Overland Mail Corporation end operations,"The Overland Mail Corporation attempted to continue running, however following the Bascom Affair, devastating Apache attacks on the stations and coaches ended operations in August 1861.",390.txt
What is Tuscon's largest Park,"Tucson's largest park, Reid Park, is located in midtown and includes Reid Park Zoo and Hi Corbett Field.",390.txt
What was Wyatt Earp's job title,Marshal Wyatt Earp gathered a few trusted friends and accompanied Virgil Earp and his family as they traveled to Benson for a train ride to California.,390.txt
Who designed the Broadway Village shopping center,"As one of the oldest parts of town, Central Tucson is anchored by the Broadway Village shopping center designed by local architect Josias Joesler at the intersection of Broadway Boulevard and Country Club Road.",390.txt
What desert is Tucson in,"Perhaps the biggest sustainability problem in Tucson, with its high desert climate, is potable water supply.",390.txt
When did Tucson get a railroad,"Tucson has one daily newspaper, the morning Arizona Daily Star.",390.txt
What was Tucson's population in 1900,"In 2006 the population of Pima County, in which Tucson is located, passed one million while the City of Tucson's population was 535,000.",390.txt
When was the Early Agricultural period,"[citation needed] The floodplain of the Santa Cruz River was extensively farmed during the Early Agricultural period, circa 1200 BC to AD 150.",390.txt
What was Shibell's job,"Brazelton was eventually tracked down and killed on Monday August 19, 1878, in a mesquite bosque along the Santa Cruz River 3 miles (5 km) south of Tucson by Pima County Sheriff Charles A. Shibell and his citizen's posse.",390.txt
What famous writers have lived in Tucson,"The accomplished and awarded writers (poets, novelists, dramatists, nonfiction writers) who have lived in Tucson include Edward Abbey, Erskine Caldwell, Barbara Kingsolver and David Foster Wallace.",390.txt
What is the CAP,"Since 2001, CAP water has allowed the city to remove or turn off over 80 wells.",390.txt
What is the new name of the Tucson Sidewinders,The Sidewinders played in Tucson Electric Park and were in the Pacific Conference South of the PCL.,390.txt
Who was held responsible for the murder of Morgan Earp,"In 1882, Frank Stilwell was implicated in the murder of Morgan Earp by Cowboy Pete Spence's wife, Marietta, at the coroner's inquest on Morgan Earp's shooting.",390.txt
What is Tucson's bus system called,"Tucson's Sun Tran bus system serves greater Tucson with standard, express, regional shuttle, and on-demand shuttle bus service.",390.txt
What is the biggest office building in Tucson,"Tucson's largest office building is 5151 East Broadway in east Tucson, completed in 1975.",390.txt
When was Brazelton killed,"Most notable, however, were the two holdups committed by masked road-agent William Whitney Brazelton.",390.txt
What do Tucson's hard freeze temperatures dip to,"Tucson typically averages one hard freeze per winter season, with temperatures dipping to the mid or low-20s (−7 to −4 °C), but this is typically limited to only a very few nights.",390.txt
Who represents Tucson's city center in Congress,"Much of Tucson's economic development has been centered on the development of the University of Arizona, which is currently the second largest employer in the city.",390.txt
What mode of transport is encouraged in Central Tuscon,"In Africa, colonial administrators encouraged traditional kin-ordered modes of production, that is hiring a household for work not just the adults.",273.txt
Jack Kerouac authored what iconic book,The artist colony attracted writers and poets including beat generation Alan Harrington and Jack Kerouac whose visit is documented in his iconic book On the Road.,390.txt
Who runs Tucson's main power plant,Tucson's primary electrical power source is a coal and natural gas power-plant managed by Tucson Electric Power that is situated within the city limits on the south-western boundary of Davis-Monthan Air-force base adjacent to Interstate-10.,390.txt
Who coaches the University of Arizona's swim team,"The university's swim teams have gained international recognition, with swimmers coming from as far as Japan and Africa to train with the coach Frank Busch who has also worked with the U.S. Olympic swim team for a number of years.",390.txt
What direction are the Tortolita Mountains from Tuscon,"Tucson is situated on an alluvial plain in the Sonoran desert, surrounded by five minor ranges of mountains: the Santa Catalina Mountains and the Tortolita Mountains to the north, the Santa Rita Mountains to the south, the Rincon Mountains to the east, and the Tucson Mountains to the west.",390.txt
What kind of parade is The Procession,"Of the other pupils, up to a third receive some kind of bursary or scholarship.",288.txt
What is the western edge of Tucson's downtown,"For the past 25 years, the Tucson Folk Festival has taken place the first Saturday and Sunday of May in downtown Tucson's El Presidio Park.",390.txt
What is in Ski Valley,"Near Summerhaven is the road to Ski Valley which hosts a ski lift, several runs, a giftshop, and nearby restaurant.",390.txt
What are Tucson's typical winter high temperatures,Winters in Tucson are mild relative to other parts of the United States.,390.txt
What is the boundary of East Tucson,"Tucson's largest office building is 5151 East Broadway in east Tucson, completed in 1975.",390.txt
When is the Tucson Folk Festival held,"Since 2009, the Tucson Festival of Books has been held annually over a two-day period in March at the University of Arizona.",390.txt
What was Raytheon previously called,"Raytheon Missile Systems (formerly Hughes Aircraft Co.), Texas Instruments, IBM, Intuit Inc., Universal Avionics, Honeywell Aerospace, Sunquest Information Systems, Sanofi-Aventis, Ventana Medical Systems, Inc., and Bombardier Aerospace all have a significant presence in Tucson.",390.txt
In what book did Jack Kerouac write about visiting Tucson,The artist colony attracted writers and poets including beat generation Alan Harrington and Jack Kerouac whose visit is documented in his iconic book On the Road.,390.txt
